component,variable,metric_key,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.004007798376340237,-0.05439779775446778,0.19935383574596469,0.19935383574596469,0.5789473684210527,138
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.09955878137278082,-0.024539305186927485,0.13690001593287004,0.13690001593287004,0.5789473684210527,138
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.1024994627731283,0.003918290708388977,0.12347815164944753,0.12347815164944753,0.6842105263157895,138
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.10381769074019931,-0.03489123403182828,0.11515005695327912,0.11515005695327912,0.631578947368421,138
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.03871394670533292,-0.010503580894872133,0.09683900664066822,0.09683900664066822,0.631578947368421,138
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.07715284322246474,-0.05351810060827868,0.07638266134183375,0.07638266134183375,0.5263157894736842,138
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.07132089298809033,0.026758828734972012,0.0677408309789301,0.0677408309789301,0.5789473684210527,138
raw,mean_speed,raw__mean_speed,19,1471,0.07867930512744781,0.012719086985850225,0.05429539935986932,0.05429539935986932,0.631578947368421,138
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.05872784694310338,-0.007488729584287944,-0.04121254372787175,0.04121254372787175,0.5263157894736842,138
raw,speed_rms,raw__speed_rms,19,1471,0.06839169051052474,0.011315210510532081,0.035783085990737984,0.035783085990737984,0.5789473684210527,138
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.039415723980027836,-0.006979133565317874,0.01323126546831796,0.01323126546831796,0.5263157894736842,138
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.03142574135963104,0.02253872161263709,-0.008127695661384257,0.008127695661384257,0.5263157894736842,138
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.12522574670404657,-0.03320319624045276,0.11349849026830874,0.11349849026830874,0.7368421052631579,139
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,-0.037510103495987324,0.029149177737565424,-0.08633559005501629,0.08633559005501629,0.5789473684210527,139
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.024058840828145578,0.04992574558141194,-0.08315463756286823,0.08315463756286823,0.5789473684210527,139
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,-0.05619404096752195,-0.06298157160993681,0.08068394498772541,0.08068394498772541,0.631578947368421,139
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,0.05699755729854207,0.003454457520860821,0.0799017588845728,0.0799017588845728,0.5789473684210527,139
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,0.03426442647174249,-0.051232767634684415,0.07507766340470198,0.07507766340470198,0.5789473684210527,139
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,0.02148498173230433,0.01626785277640756,0.03930626298006701,0.03930626298006701,0.6842105263157895,139
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,0.10775806754507192,0.011443308002716632,0.034207512368075954,0.034207512368075954,0.6842105263157895,139
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,0.13711747920191583,0.012533698807702456,0.022789361749054438,0.022789361749054438,0.5263157894736842,139
raw,mean_speed,raw__mean_speed,19,1469,0.012382001228248722,-0.025368538755690027,-0.01989535560053257,0.01989535560053257,0.5263157894736842,139
raw,speed_rms,raw__speed_rms,19,1469,0.01822945108884777,0.021106172543048862,0.0037831188888987066,0.0037831188888987066,0.5263157894736842,139
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,0.0384098107876224,0.0005407733286302563,0.003104631703197386,0.003104631703197386,0.5263157894736842,139
raw,mean_speed,raw__mean_speed,19,1470,0.017543545401560334,-0.07227947469661437,0.08252098047712761,0.08252098047712761,0.7368421052631579,140
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.06251004242184943,-0.11229075078722861,0.08060273574161969,0.08060273574161969,0.631578947368421,140
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.0207478540316596,0.0005442829948995309,-0.07607394290944913,0.07607394290944913,0.6842105263157895,140
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.020568016541317347,-0.085425290334238,0.057563300646520627,0.057563300646520627,0.5263157894736842,140
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.006526287785354468,0.025221336874395095,0.05483191921979802,0.05483191921979802,0.5263157894736842,140
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.015808085380640192,0.12889403567078417,-0.05473849370809575,0.05473849370809575,0.631578947368421,140
raw,speed_rms,raw__speed_rms,19,1470,0.04197605445254929,-0.06842207670805134,-0.05204593431050508,0.05204593431050508,0.5263157894736842,140
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.01586992544243948,-0.08922611313883022,0.047265130812192385,0.047265130812192385,0.5263157894736842,140
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.0045123721434707775,0.10608064116087951,-0.037737643576286256,0.037737643576286256,0.5263157894736842,140
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.040719734232064236,-0.015390157686047262,0.033639432947399406,0.033639432947399406,0.5263157894736842,140
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.0799912412711406,0.033724084181957714,-0.007030391540543121,0.007030391540543121,0.5263157894736842,140
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.018445463129680165,0.036549104169377525,0.0003386551371487023,0.0003386551371487023,0.5263157894736842,140
raw,mean_speed,raw__mean_speed,19,1471,-0.14620777788309786,0.13220370099856513,-0.18518109631119029,0.18518109631119029,0.7368421052631579,141
raw,speed_rms,raw__speed_rms,19,1471,-0.11027375658095033,0.09176295706835957,-0.13956795911879866,0.13956795911879866,0.6842105263157895,141
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.02273912055720323,0.012808078291716152,0.12672070236494504,0.12672070236494504,0.5789473684210527,141
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.11776212245405276,0.095129912327232,-0.12062643121070486,0.12062643121070486,0.6842105263157895,141
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.15890307455883734,0.10035161347066804,-0.11204174152348557,0.11204174152348557,0.6842105263157895,141
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.07248834911427932,0.021730048195627974,-0.0927556752191609,0.0927556752191609,0.6842105263157895,141
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.15688258452117726,0.07621953731307066,-0.08956137703420157,0.08956137703420157,0.631578947368421,141
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.016176854331598406,0.05943488920119673,-0.07147531340100477,0.07147531340100477,0.631578947368421,141
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.012673276841703718,-0.026318313978305363,0.06625841177121583,0.06625841177121583,0.5263157894736842,141
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.10625740715157936,0.029567340896729466,-0.0410096555993798,0.0410096555993798,0.5789473684210527,141
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.028297647049425417,-0.008389118313193389,0.03982144930914713,0.03982144930914713,0.5263157894736842,141
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.0319144223741652,-0.006335659129008353,-0.004738134491160395,0.004738134491160395,0.5263157894736842,141
raw,speed_rms,raw__speed_rms,19,1471,-0.06912078978517658,0.1256069459941808,-0.30587437942674,0.30587437942674,0.8421052631578947,142
raw,mean_speed,raw__mean_speed,19,1471,-0.1075669006117024,0.1564415744973111,-0.2503861573434857,0.2503861573434857,0.7368421052631579,142
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.04338659986647572,0.09017154034278316,-0.22464890088728368,0.22464890088728368,0.8421052631578947,142
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.0023925208586200175,0.11731142251378368,-0.1975974727984799,0.1975974727984799,0.6842105263157895,142
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.04185167323552552,0.09067258011218804,-0.19219517168199735,0.19219517168199735,0.8421052631578947,142
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.06842607069932596,0.08057045682687038,-0.17395944312402822,0.17395944312402822,0.6842105263157895,142
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.10188007053122553,0.056130761653859274,-0.16014301308849938,0.16014301308849938,0.5263157894736842,142
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.01908622181821873,0.14625632530697277,-0.1427028379420139,0.1427028379420139,0.7368421052631579,142
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.11907817216388805,0.16183703674318758,-0.1380183770475626,0.1380183770475626,0.631578947368421,142
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.09422156780345037,0.043253040641018016,-0.13747460844446838,0.13747460844446838,0.631578947368421,142
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.01030638454465363,0.12381578228540398,-0.06748750060783104,0.06748750060783104,0.6842105263157895,142
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.10787522665090243,0.06836491533395717,-0.048610025109607324,0.048610025109607324,0.631578947368421,142
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.060245227766579625,-0.030711147112936543,0.16244289751769003,0.16244289751769003,0.5789473684210527,143
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.022356859698484256,0.02625991304523334,0.12187260062817365,0.12187260062817365,0.5789473684210527,143
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.032806042675733504,0.009487594737003835,-0.09199670256075593,0.09199670256075593,0.5789473684210527,143
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-9.603082797540741e-05,0.006852536835399103,-0.06812057236643276,0.06812057236643276,0.631578947368421,143
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.009273665278915377,0.020134569093109067,0.0671209103024637,0.0671209103024637,0.5789473684210527,143
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.012376907296788336,-0.004743024962145043,0.06353289779232973,0.06353289779232973,0.5263157894736842,143
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.013571078134224559,-0.06387812710082175,0.054539971777136265,0.054539971777136265,0.631578947368421,143
raw,mean_speed,raw__mean_speed,19,1470,-0.01896814864186875,0.019869294752126343,0.04724618000248214,0.04724618000248214,0.5263157894736842,143
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.017872386279832536,-0.013217349635321382,0.043591546139398196,0.043591546139398196,0.5263157894736842,143
raw,speed_rms,raw__speed_rms,19,1470,-0.032174114849192595,-0.013154644299645343,0.011529066477558803,0.011529066477558803,0.5789473684210527,143
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.013801637708625756,-0.01643664731305705,-0.0036216181790746926,0.0036216181790746926,0.5263157894736842,143
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.0033968585258165596,0.03971661178600652,-0.0030032929938783592,0.0030032929938783592,0.5263157894736842,143
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.08989956664657328,0.12016497023942918,-0.1110754304434308,0.1110754304434308,0.7368421052631579,144
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.08976277584809239,0.00880492595307343,0.11003036385070672,0.11003036385070672,0.5789473684210527,144
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.04365187200399257,0.0007180206402858796,-0.07349688657167719,0.07349688657167719,0.631578947368421,144
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.09663971571250252,0.042034844498085366,-0.06334498422201268,0.06334498422201268,0.5263157894736842,144
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.07831391964723178,0.06494208073067065,-0.05136199852160857,0.05136199852160857,0.5263157894736842,144
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.01054923976195088,-0.01533898580675247,-0.05103635082354835,0.05103635082354835,0.5789473684210527,144
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.07024621557436025,0.014365278397264702,-0.03927946026683185,0.03927946026683185,0.631578947368421,144
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.0027489698283823527,0.03184450055580572,-0.03157418281831398,0.03157418281831398,0.5789473684210527,144
raw,speed_rms,raw__speed_rms,19,1471,0.05391629060905778,0.07286432451315317,-0.03156199389630379,0.03156199389630379,0.5263157894736842,144
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.05486600268894143,-0.04101730314390756,-0.026589524139220166,0.026589524139220166,0.5789473684210527,144
raw,mean_speed,raw__mean_speed,19,1471,0.04663400845630883,0.05388274391993389,-0.025138232867520482,0.025138232867520482,0.631578947368421,144
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.13611022150444002,0.020532583222580086,-0.011178731407053555,0.011178731407053555,0.5789473684210527,144
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.013873918579837913,0.12351515651190922,-0.20762971979541056,0.20762971979541056,0.5789473684210527,145
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.12249417198667073,0.07763391155014655,-0.12749043184576303,0.12749043184576303,0.631578947368421,145
raw,mean_speed,raw__mean_speed,19,1470,0.02547520281695237,0.09317566635285462,-0.12707926627343058,0.12707926627343058,0.631578947368421,145
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.002446525698268198,0.05945987338323355,-0.08288283134714862,0.08288283134714862,0.5789473684210527,145
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,-0.0635648282827117,0.15646389937524086,-0.06743617385627598,0.06743617385627598,0.5789473684210527,145
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,-0.010199186547877104,0.11521448236107067,-0.057408150258857024,0.057408150258857024,0.5263157894736842,145
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,-0.053748980537060745,-0.030520570827906823,0.056106096614494394,0.056106096614494394,0.5263157894736842,145
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,0.0012117941218960926,-0.06646301642211644,0.04577868633985113,0.04577868633985113,0.631578947368421,145
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,-0.051859534573869395,-0.04623393679681437,0.04086765692898561,0.04086765692898561,0.631578947368421,145
raw,speed_rms,raw__speed_rms,19,1470,0.020639760088525742,-0.015859586570658918,-0.04013255941153812,0.04013255941153812,0.5263157894736842,145
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,-0.008756966978365144,0.02428726962352227,0.03002788296272932,0.03002788296272932,0.5263157894736842,145
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,-0.038789020289268894,0.1841870381783391,-0.02823436273501287,0.02823436273501287,0.5789473684210527,145
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.0876402410133657,-0.2262246239087602,0.22334672816858375,0.22334672816858375,0.7368421052631579,146
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,-0.0270455095221854,0.1722993203468294,-0.2098782582433006,0.2098782582433006,0.7368421052631579,146
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,-0.0008383266014592439,-0.06903249764967787,0.18051482219843235,0.18051482219843235,0.6842105263157895,146
