ob,dataset,t,n_focals,neighbor_slots,unique_neighbors,neighbor_overlap_ratio,max_memberships_per_neighbor,fraction_multimembership_neighbors
10,Ob10.txt,52.15,24,192,63,3.0476190476190474,8,0.8095238095238095
10,Ob10.txt,52.25,24,192,61,3.1475409836065573,7,0.8032786885245902
10,Ob10.txt,52.35,24,192,66,2.909090909090909,7,0.803030303030303
10,Ob10.txt,52.45,24,192,62,3.096774193548387,9,0.7580645161290323
10,Ob10.txt,52.55,24,192,62,3.096774193548387,8,0.6774193548387096
10,Ob10.txt,52.65,24,192,62,3.096774193548387,10,0.8064516129032258
10,Ob10.txt,52.75,24,192,53,3.6226415094339615,10,0.8679245283018868
10,Ob10.txt,52.85,24,192,58,3.310344827586207,7,0.8275862068965517
10,Ob10.txt,52.95,24,192,49,3.918367346938776,9,0.8775510204081632
10,Ob10.txt,53.05,24,192,55,3.4909090909090907,9,0.7818181818181819
10,Ob10.txt,53.15,24,192,57,3.3684210526315788,8,0.8421052631578947
10,Ob10.txt,53.25,24,192,54,3.555555555555556,8,0.8703703703703703
10,Ob10.txt,53.35,24,192,57,3.3684210526315788,8,0.8245614035087719
10,Ob10.txt,53.45,24,192,60,3.2,7,0.85
10,Ob10.txt,53.55,24,192,60,3.2,7,0.8166666666666667
10,Ob10.txt,53.65,24,192,64,3.0,7,0.828125
10,Ob10.txt,53.75,24,192,62,3.096774193548387,8,0.7741935483870968
10,Ob10.txt,53.85,24,192,59,3.254237288135593,6,0.864406779661017
10,Ob10.txt,53.95,24,192,59,3.254237288135593,7,0.864406779661017
10,Ob10.txt,54.05,24,192,57,3.3684210526315788,8,0.8947368421052632
10,Ob10.txt,54.15,24,192,57,3.3684210526315788,9,0.7543859649122807
10,Ob10.txt,54.25,24,192,56,3.4285714285714284,7,0.8928571428571429
10,Ob10.txt,54.35,24,192,51,3.764705882352941,7,0.8627450980392157
10,Ob10.txt,54.45,24,192,50,3.84,9,0.82
10,Ob10.txt,54.55,24,192,57,3.3684210526315788,7,0.8245614035087719
10,Ob10.txt,54.65,24,192,59,3.254237288135593,7,0.847457627118644
10,Ob10.txt,54.75,24,192,62,3.096774193548387,8,0.7580645161290323
10,Ob10.txt,54.85,24,192,59,3.254237288135593,11,0.7288135593220338
10,Ob10.txt,54.95,24,192,62,3.096774193548387,7,0.8709677419354839
10,Ob10.txt,55.05,24,192,62,3.096774193548387,8,0.7741935483870968
10,Ob10.txt,55.15,24,192,61,3.1475409836065573,9,0.7540983606557377
10,Ob10.txt,55.25,24,192,58,3.310344827586207,7,0.8275862068965517
10,Ob10.txt,55.35,24,192,58,3.310344827586207,7,0.8448275862068966
10,Ob10.txt,55.45,24,192,55,3.4909090909090907,8,0.8
10,Ob10.txt,55.55,24,192,58,3.310344827586207,8,0.8448275862068966
10,Ob10.txt,55.65,24,192,55,3.4909090909090907,10,0.9090909090909092
10,Ob10.txt,55.75,24,192,57,3.3684210526315788,8,0.9298245614035088
10,Ob10.txt,55.85,24,192,60,3.2,8,0.85
10,Ob10.txt,55.95,24,192,57,3.3684210526315788,7,0.8596491228070176
10,Ob10.txt,56.05,24,192,58,3.310344827586207,7,0.8103448275862069
10,Ob10.txt,56.15,24,192,55,3.4909090909090907,9,0.8909090909090909
10,Ob10.txt,56.25,24,192,58,3.310344827586207,8,0.8103448275862069
10,Ob10.txt,56.35,24,192,59,3.254237288135593,8,0.7966101694915254
10,Ob10.txt,56.45,24,192,58,3.310344827586207,7,0.8103448275862069
10,Ob10.txt,56.55,24,192,62,3.096774193548387,6,0.7741935483870968
10,Ob10.txt,56.65,24,192,62,3.096774193548387,7,0.7580645161290323
10,Ob10.txt,56.75,24,192,61,3.1475409836065573,9,0.7540983606557377
10,Ob10.txt,56.85,24,192,59,3.254237288135593,7,0.8983050847457628
10,Ob10.txt,56.95,24,192,63,3.0476190476190474,6,0.8888888888888888
10,Ob10.txt,57.05,24,192,62,3.096774193548387,6,0.8225806451612904
10,Ob10.txt,57.15,24,192,59,3.254237288135593,9,0.864406779661017
10,Ob10.txt,57.25,24,192,64,3.0,7,0.6875
10,Ob10.txt,57.35,24,192,64,3.0,7,0.75
10,Ob10.txt,57.45,24,192,63,3.0476190476190474,6,0.8412698412698413
10,Ob10.txt,57.55,24,192,64,3.0,6,0.859375
10,Ob10.txt,57.65,24,192,65,2.953846153846154,7,0.7692307692307693
10,Ob10.txt,57.75,24,192,67,2.8656716417910446,8,0.7761194029850746
10,Ob10.txt,57.85,24,192,58,3.310344827586207,7,0.8620689655172413
10,Ob10.txt,57.95,24,192,63,3.0476190476190474,6,0.8095238095238095
10,Ob10.txt,58.05,24,192,57,3.3684210526315788,9,0.7368421052631579
10,Ob10.txt,58.15,24,192,63,3.0476190476190474,7,0.7777777777777778
10,Ob10.txt,58.25,24,192,64,3.0,7,0.875
10,Ob10.txt,58.35,24,192,61,3.1475409836065573,6,0.8688524590163934
10,Ob10.txt,58.45,24,192,62,3.096774193548387,8,0.7580645161290323
10,Ob10.txt,58.55,24,192,61,3.1475409836065573,7,0.7868852459016393
10,Ob10.txt,58.65,24,192,57,3.3684210526315788,8,0.8070175438596491
10,Ob10.txt,58.75,24,192,61,3.1475409836065573,10,0.8688524590163934
10,Ob10.txt,58.85,24,192,62,3.096774193548387,7,0.8548387096774194
10,Ob10.txt,58.95,24,192,67,2.8656716417910446,6,0.8805970149253731
10,Ob10.txt,59.05,24,192,60,3.2,7,0.8666666666666667
10,Ob10.txt,59.15,24,192,67,2.8656716417910446,6,0.835820895522388
10,Ob10.txt,59.25,24,192,65,2.953846153846154,8,0.8307692307692308
10,Ob10.txt,59.35,24,192,61,3.1475409836065573,8,0.7377049180327869
10,Ob10.txt,59.45,24,192,69,2.782608695652174,6,0.8260869565217391
10,Ob10.txt,59.55,24,192,66,2.909090909090909,9,0.7727272727272727
10,Ob10.txt,59.65,24,192,67,2.8656716417910446,5,0.8059701492537313
10,Ob10.txt,59.75,24,192,68,2.823529411764706,8,0.6617647058823529
10,Ob10.txt,59.85,24,192,58,3.310344827586207,9,0.7586206896551724
10,Ob10.txt,59.95,24,192,63,3.0476190476190474,7,0.8412698412698413
10,Ob10.txt,60.05,24,192,61,3.1475409836065573,7,0.8032786885245902
10,Ob10.txt,60.15,24,192,62,3.096774193548387,8,0.8225806451612904
10,Ob10.txt,60.25,24,192,58,3.310344827586207,8,0.7931034482758621
10,Ob10.txt,60.35,24,192,59,3.254237288135593,8,0.864406779661017
10,Ob10.txt,60.45,24,192,66,2.909090909090909,6,0.7575757575757576
10,Ob10.txt,60.55,24,192,57,3.3684210526315788,9,0.8421052631578947
10,Ob10.txt,60.65,24,192,64,3.0,6,0.8125
10,Ob10.txt,60.75,24,192,64,3.0,7,0.828125
10,Ob10.txt,60.85,24,192,66,2.909090909090909,7,0.803030303030303
10,Ob10.txt,60.95,24,192,65,2.953846153846154,8,0.7076923076923077
10,Ob10.txt,61.05,24,192,63,3.0476190476190474,7,0.8571428571428571
10,Ob10.txt,61.15,24,192,62,3.096774193548387,7,0.8225806451612904
10,Ob10.txt,61.25,24,192,64,3.0,8,0.8125
10,Ob10.txt,61.35,24,192,66,2.909090909090909,8,0.7575757575757576
10,Ob10.txt,61.45,24,192,63,3.0476190476190474,8,0.8253968253968254
10,Ob10.txt,61.55,24,192,63,3.0476190476190474,8,0.7936507936507936
10,Ob10.txt,61.65,24,192,63,3.0476190476190474,8,0.8095238095238095
10,Ob10.txt,61.75,24,192,64,3.0,6,0.78125
10,Ob10.txt,61.85,24,192,66,2.909090909090909,6,0.7575757575757576
10,Ob10.txt,61.95,24,192,63,3.0476190476190474,8,0.8095238095238095
10,Ob10.txt,62.05,24,192,63,3.0476190476190474,9,0.7301587301587301
10,Ob10.txt,62.15,24,192,64,3.0,6,0.828125
10,Ob10.txt,62.25,24,192,68,2.823529411764706,6,0.7941176470588235
10,Ob10.txt,62.35,24,192,64,3.0,9,0.875
10,Ob10.txt,62.45,24,192,67,2.8656716417910446,6,0.835820895522388
10,Ob10.txt,62.55,24,192,68,2.823529411764706,6,0.7941176470588235
10,Ob10.txt,62.65,24,192,66,2.909090909090909,6,0.8333333333333334
10,Ob10.txt,62.75,24,192,60,3.2,9,0.85
10,Ob10.txt,62.85,24,192,67,2.8656716417910446,5,0.9104477611940298
10,Ob10.txt,62.95,24,192,67,2.8656716417910446,7,0.7761194029850746
10,Ob10.txt,63.05,24,192,66,2.909090909090909,7,0.8484848484848485
10,Ob10.txt,63.15,24,192,60,3.2,7,0.95
10,Ob10.txt,63.25,24,192,61,3.1475409836065573,7,0.8852459016393442
10,Ob10.txt,63.35,24,192,58,3.310344827586207,7,0.913793103448276
10,Ob10.txt,63.45,24,192,60,3.2,6,0.85
10,Ob10.txt,63.55,24,192,57,3.3684210526315788,7,0.7719298245614035
10,Ob10.txt,63.65,24,192,64,3.0,8,0.796875
10,Ob10.txt,63.75,24,192,67,2.8656716417910446,8,0.8059701492537313
10,Ob10.txt,63.85,24,192,68,2.823529411764706,6,0.8529411764705882
10,Ob10.txt,63.95,24,192,61,3.1475409836065573,9,0.7213114754098361
10,Ob10.txt,64.05,24,192,63,3.0476190476190474,6,0.8412698412698413
10,Ob10.txt,64.15,24,192,61,3.1475409836065573,9,0.7704918032786885
10,Ob10.txt,64.25,24,192,62,3.096774193548387,7,0.8387096774193549
10,Ob10.txt,64.35,24,192,66,2.909090909090909,6,0.7575757575757576
10,Ob10.txt,64.45,24,192,73,2.6301369863013697,6,0.684931506849315
10,Ob10.txt,64.55,24,192,66,2.909090909090909,7,0.7878787878787878
10,Ob10.txt,64.65,24,192,67,2.8656716417910446,8,0.8208955223880597
10,Ob10.txt,64.75,24,192,64,3.0,8,0.75
10,Ob10.txt,64.85,24,192,60,3.2,6,0.8333333333333334
10,Ob10.txt,64.95,24,192,64,3.0,8,0.765625
10,Ob10.txt,65.05,24,192,69,2.782608695652174,7,0.7971014492753623
10,Ob10.txt,65.15,24,192,68,2.823529411764706,6,0.7794117647058824
10,Ob10.txt,65.25,24,192,71,2.704225352112676,8,0.7746478873239436
10,Ob10.txt,65.35,24,192,66,2.909090909090909,7,0.8181818181818182
10,Ob10.txt,65.45,24,192,68,2.823529411764706,6,0.7794117647058824
10,Ob10.txt,65.55,24,192,72,2.6666666666666665,7,0.6666666666666666
10,Ob10.txt,65.65,24,192,64,3.0,8,0.765625
10,Ob10.txt,65.75,24,192,70,2.742857142857143,6,0.7571428571428571
10,Ob10.txt,65.85,24,192,70,2.742857142857143,6,0.8
10,Ob10.txt,65.95,24,192,66,2.909090909090909,6,0.8333333333333334
10,Ob10.txt,66.05,24,192,68,2.823529411764706,6,0.8382352941176471
10,Ob10.txt,66.15,24,192,66,2.909090909090909,6,0.7727272727272727
10,Ob10.txt,66.25,24,192,67,2.8656716417910446,7,0.7761194029850746
10,Ob10.txt,66.35,24,192,63,3.0476190476190474,6,0.8253968253968254
10,Ob10.txt,66.45,24,192,60,3.2,7,0.8833333333333333
10,Ob10.txt,66.55,24,192,62,3.096774193548387,6,0.8548387096774194
10,Ob10.txt,66.65,24,192,61,3.1475409836065573,7,0.8688524590163934
10,Ob10.txt,66.75,24,192,61,3.1475409836065573,8,0.8032786885245902
10,Ob10.txt,66.85,24,192,59,3.254237288135593,8,0.7966101694915254
10,Ob10.txt,66.95,24,192,59,3.254237288135593,9,0.847457627118644
10,Ob10.txt,67.05,24,192,61,3.1475409836065573,9,0.8032786885245902
10,Ob10.txt,67.15,24,192,60,3.2,8,0.8333333333333334
10,Ob10.txt,67.25,24,192,65,2.953846153846154,9,0.7846153846153846
10,Ob10.txt,67.35,24,192,63,3.0476190476190474,9,0.8571428571428571
10,Ob10.txt,67.45,24,192,62,3.096774193548387,6,0.8709677419354839
10,Ob10.txt,67.55,24,192,58,3.310344827586207,8,0.8448275862068966
10,Ob10.txt,67.65,24,192,62,3.096774193548387,7,0.8709677419354839
10,Ob10.txt,67.75,24,192,63,3.0476190476190474,8,0.8095238095238095
10,Ob10.txt,67.85,24,192,61,3.1475409836065573,7,0.8688524590163934
10,Ob10.txt,67.95,24,192,60,3.2,8,0.75
10,Ob10.txt,68.05,24,192,64,3.0,7,0.71875
10,Ob10.txt,68.15,24,192,69,2.782608695652174,7,0.8115942028985508
10,Ob10.txt,68.25,24,192,67,2.8656716417910446,7,0.7761194029850746
10,Ob10.txt,68.35,24,192,65,2.953846153846154,7,0.7538461538461538
10,Ob10.txt,68.45,24,192,64,3.0,6,0.796875
10,Ob10.txt,68.55,24,192,69,2.782608695652174,7,0.7681159420289855
10,Ob10.txt,68.65,24,192,64,3.0,7,0.828125
10,Ob10.txt,68.75,24,192,65,2.953846153846154,8,0.8153846153846154
10,Ob10.txt,68.85,24,192,73,2.6301369863013697,6,0.7671232876712328
10,Ob10.txt,68.95,24,192,71,2.704225352112676,6,0.7746478873239436
10,Ob10.txt,69.05,24,192,65,2.953846153846154,7,0.8307692307692308
10,Ob10.txt,69.15,24,192,72,2.6666666666666665,6,0.8472222222222222
10,Ob10.txt,69.25,24,192,62,3.096774193548387,7,0.8225806451612904
10,Ob10.txt,69.35,24,192,69,2.782608695652174,8,0.8115942028985508
10,Ob10.txt,69.45,24,192,67,2.8656716417910446,7,0.8805970149253731
10,Ob10.txt,69.55,24,192,63,3.0476190476190474,8,0.8571428571428571
10,Ob10.txt,69.65,24,192,62,3.096774193548387,8,0.8870967741935484
10,Ob10.txt,69.75,24,192,64,3.0,7,0.859375
10,Ob10.txt,69.85,24,192,64,3.0,7,0.796875
10,Ob10.txt,69.95,24,192,59,3.254237288135593,7,0.7796610169491526
10,Ob10.txt,70.05,24,192,61,3.1475409836065573,6,0.8032786885245902
10,Ob10.txt,70.15,24,192,64,3.0,7,0.828125
10,Ob10.txt,70.25,24,192,64,3.0,6,0.859375
10,Ob10.txt,70.35,24,192,58,3.310344827586207,9,0.8448275862068966
10,Ob10.txt,70.45,24,192,63,3.0476190476190474,7,0.8412698412698413
10,Ob10.txt,70.55,24,192,64,3.0,7,0.796875
10,Ob10.txt,70.65,24,192,60,3.2,6,0.8333333333333334
10,Ob10.txt,70.75,24,192,61,3.1475409836065573,7,0.819672131147541
10,Ob10.txt,70.85,24,192,61,3.1475409836065573,7,0.8688524590163934
10,Ob10.txt,70.95,24,192,64,3.0,7,0.78125
10,Ob10.txt,71.05,24,192,63,3.0476190476190474,8,0.7619047619047619
10,Ob10.txt,71.15,24,192,68,2.823529411764706,7,0.7205882352941176
10,Ob10.txt,71.25,24,192,71,2.704225352112676,7,0.8591549295774648
10,Ob10.txt,71.35,24,192,59,3.254237288135593,7,0.7796610169491526
10,Ob10.txt,71.45,24,192,63,3.0476190476190474,7,0.873015873015873
10,Ob10.txt,71.55,24,192,65,2.953846153846154,8,0.7846153846153846
10,Ob10.txt,71.65,24,192,57,3.3684210526315788,9,0.8245614035087719
10,Ob10.txt,71.75,24,192,66,2.909090909090909,6,0.8636363636363636
10,Ob10.txt,71.85,24,192,64,3.0,7,0.703125
10,Ob10.txt,71.95,24,192,72,2.6666666666666665,6,0.7083333333333334
10,Ob10.txt,72.05,24,192,68,2.823529411764706,6,0.8676470588235294
10,Ob10.txt,72.15,24,192,66,2.909090909090909,8,0.6515151515151515
10,Ob10.txt,72.25,24,192,73,2.6301369863013697,8,0.7123287671232876
10,Ob10.txt,72.35,24,192,68,2.823529411764706,5,0.8235294117647058
10,Ob10.txt,72.45,24,192,68,2.823529411764706,7,0.7352941176470589
10,Ob10.txt,72.55,24,192,72,2.6666666666666665,7,0.6527777777777778
10,Ob10.txt,72.65,24,192,64,3.0,7,0.859375
10,Ob10.txt,72.75,24,192,59,3.254237288135593,7,0.7288135593220338
10,Ob10.txt,72.85,24,192,67,2.8656716417910446,7,0.7611940298507462
10,Ob10.txt,72.95,24,192,68,2.823529411764706,7,0.7794117647058824
10,Ob10.txt,73.05,24,192,64,3.0,8,0.828125
10,Ob10.txt,73.15,24,192,57,3.3684210526315788,7,0.8771929824561403
10,Ob10.txt,73.25,24,192,67,2.8656716417910446,7,0.7910447761194029
10,Ob10.txt,73.35,24,192,60,3.2,7,0.8333333333333334
10,Ob10.txt,73.45,24,192,53,3.6226415094339615,8,0.7924528301886793
10,Ob10.txt,73.55,24,192,64,3.0,10,0.734375
10,Ob10.txt,73.65,24,192,66,2.909090909090909,10,0.7424242424242424
10,Ob10.txt,73.75,24,192,62,3.096774193548387,6,0.8548387096774194
10,Ob10.txt,73.85,24,192,67,2.8656716417910446,9,0.7611940298507462
10,Ob10.txt,73.95,24,192,61,3.1475409836065573,7,0.7213114754098361
10,Ob10.txt,74.05,24,192,70,2.742857142857143,6,0.8
10,Ob10.txt,74.15,24,192,69,2.782608695652174,6,0.7536231884057971
10,Ob10.txt,74.25,24,192,61,3.1475409836065573,8,0.8524590163934426
10,Ob10.txt,74.35,24,192,63,3.0476190476190474,9,0.7777777777777778
10,Ob10.txt,74.45,24,192,63,3.0476190476190474,7,0.873015873015873
10,Ob10.txt,74.55,24,192,61,3.1475409836065573,8,0.8360655737704918
10,Ob10.txt,74.65,24,192,61,3.1475409836065573,8,0.7868852459016393
10,Ob10.txt,74.75,24,192,63,3.0476190476190474,7,0.7777777777777778
10,Ob10.txt,74.85,24,192,64,3.0,7,0.796875
10,Ob10.txt,74.95,24,192,67,2.8656716417910446,7,0.7761194029850746
10,Ob10.txt,75.05,24,192,73,2.6301369863013697,5,0.8904109589041096
10,Ob10.txt,75.15,24,192,69,2.782608695652174,6,0.7681159420289855
10,Ob10.txt,75.25,24,192,63,3.0476190476190474,6,0.8412698412698413
10,Ob10.txt,75.35,24,192,68,2.823529411764706,7,0.8235294117647058
10,Ob10.txt,75.45,24,192,65,2.953846153846154,8,0.7846153846153846
10,Ob10.txt,75.55,24,192,72,2.6666666666666665,7,0.7638888888888888
10,Ob10.txt,75.65,24,192,68,2.823529411764706,7,0.7794117647058824
10,Ob10.txt,75.75,24,192,66,2.909090909090909,7,0.8636363636363636
10,Ob10.txt,75.85,24,192,69,2.782608695652174,6,0.7536231884057971
10,Ob10.txt,75.95,24,192,70,2.742857142857143,8,0.7428571428571429
10,Ob10.txt,76.05,24,192,71,2.704225352112676,6,0.7605633802816901
10,Ob10.txt,76.15,24,192,68,2.823529411764706,7,0.75
10,Ob10.txt,76.25,24,192,69,2.782608695652174,6,0.8260869565217391
10,Ob10.txt,76.35,24,192,65,2.953846153846154,8,0.7384615384615385
10,Ob10.txt,76.45,24,192,66,2.909090909090909,7,0.7424242424242424
10,Ob10.txt,76.55,24,192,70,2.742857142857143,7,0.7714285714285715
10,Ob10.txt,76.65,24,192,70,2.742857142857143,6,0.7428571428571429
10,Ob10.txt,76.75,24,192,64,3.0,7,0.828125
10,Ob10.txt,76.85,24,192,66,2.909090909090909,7,0.7878787878787878
10,Ob10.txt,76.95,24,192,67,2.8656716417910446,7,0.8208955223880597
10,Ob10.txt,77.05,24,192,66,2.909090909090909,6,0.7424242424242424
10,Ob10.txt,77.15,24,192,64,3.0,8,0.796875
10,Ob10.txt,77.25,24,192,67,2.8656716417910446,8,0.7910447761194029
10,Ob10.txt,77.35,24,192,66,2.909090909090909,7,0.7272727272727273
10,Ob10.txt,77.45,24,192,65,2.953846153846154,7,0.8
10,Ob10.txt,77.55,24,192,60,3.2,7,0.8833333333333333
10,Ob10.txt,77.65,24,192,63,3.0476190476190474,10,0.6825396825396826
10,Ob10.txt,77.75,24,192,67,2.8656716417910446,5,0.8507462686567164
10,Ob10.txt,77.85,24,192,66,2.909090909090909,7,0.8181818181818182
10,Ob10.txt,77.95,24,192,65,2.953846153846154,7,0.7538461538461538
10,Ob10.txt,78.05,24,192,65,2.953846153846154,8,0.8
10,Ob10.txt,78.15,24,192,69,2.782608695652174,6,0.782608695652174
10,Ob10.txt,78.25,24,192,66,2.909090909090909,7,0.7878787878787878
10,Ob10.txt,78.35,24,192,70,2.742857142857143,6,0.7428571428571429
10,Ob10.txt,78.45,24,192,70,2.742857142857143,7,0.7857142857142857
10,Ob10.txt,78.55,24,192,65,2.953846153846154,7,0.8
10,Ob10.txt,78.65,24,192,67,2.8656716417910446,7,0.746268656716418
10,Ob10.txt,78.75,24,192,64,3.0,6,0.84375
10,Ob10.txt,78.85,24,192,68,2.823529411764706,7,0.7352941176470589
10,Ob10.txt,78.95,24,192,66,2.909090909090909,7,0.7575757575757576
10,Ob10.txt,79.05,24,192,64,3.0,7,0.765625
10,Ob10.txt,79.15,24,192,65,2.953846153846154,6,0.8
10,Ob10.txt,79.25,24,192,68,2.823529411764706,7,0.8529411764705882
10,Ob10.txt,79.35,24,192,68,2.823529411764706,7,0.8088235294117647
10,Ob10.txt,79.45,24,192,64,3.0,7,0.78125
10,Ob10.txt,79.55,24,192,65,2.953846153846154,8,0.7846153846153846
10,Ob10.txt,79.65,24,192,63,3.0476190476190474,9,0.6666666666666666
10,Ob10.txt,79.75,24,192,59,3.254237288135593,7,0.864406779661017
10,Ob10.txt,79.85,24,192,66,2.909090909090909,8,0.7727272727272727
10,Ob10.txt,79.95,24,192,64,3.0,7,0.734375
10,Ob10.txt,80.05,24,192,59,3.254237288135593,9,0.8135593220338984
10,Ob10.txt,80.15,24,192,67,2.8656716417910446,7,0.6716417910447762
10,Ob10.txt,80.25,24,192,64,3.0,8,0.75
10,Ob10.txt,80.35,24,192,60,3.2,7,0.8833333333333333
10,Ob10.txt,80.45,24,192,63,3.0476190476190474,8,0.7936507936507936
10,Ob10.txt,80.55,24,192,62,3.096774193548387,7,0.8225806451612904
10,Ob10.txt,80.65,24,192,61,3.1475409836065573,11,0.7377049180327869
10,Ob10.txt,80.75,24,192,62,3.096774193548387,7,0.7741935483870968
10,Ob10.txt,80.85,24,192,63,3.0476190476190474,7,0.8253968253968254
10,Ob10.txt,80.95,24,192,65,2.953846153846154,8,0.7692307692307693
10,Ob10.txt,81.05,24,192,68,2.823529411764706,8,0.8676470588235294
10,Ob10.txt,81.15,24,192,65,2.953846153846154,6,0.8461538461538461
10,Ob10.txt,81.25,24,192,61,3.1475409836065573,10,0.7868852459016393
10,Ob10.txt,81.35,24,192,57,3.3684210526315788,10,0.8421052631578947
10,Ob10.txt,81.45,24,192,62,3.096774193548387,9,0.8064516129032258
10,Ob10.txt,81.55,24,192,59,3.254237288135593,6,0.9322033898305084
10,Ob10.txt,81.65,24,192,59,3.254237288135593,8,0.864406779661017
10,Ob10.txt,81.75,24,192,61,3.1475409836065573,7,0.8524590163934426
10,Ob10.txt,81.85,24,192,65,2.953846153846154,8,0.8
10,Ob10.txt,81.95,24,192,67,2.8656716417910446,6,0.8059701492537313
10,Ob10.txt,82.05,24,192,63,3.0476190476190474,8,0.8571428571428571
10,Ob10.txt,82.15,24,192,63,3.0476190476190474,8,0.8412698412698413
10,Ob10.txt,82.25,24,192,62,3.096774193548387,9,0.8709677419354839
10,Ob10.txt,82.35,24,192,70,2.742857142857143,8,0.7571428571428571
10,Ob10.txt,82.45,24,192,73,2.6301369863013697,6,0.8082191780821918
10,Ob10.txt,82.55,24,192,65,2.953846153846154,8,0.7538461538461538
10,Ob10.txt,82.65,24,192,63,3.0476190476190474,7,0.8095238095238095
10,Ob10.txt,82.75,24,192,64,3.0,7,0.84375
10,Ob10.txt,82.85,24,192,62,3.096774193548387,7,0.8064516129032258
10,Ob10.txt,82.95,24,192,58,3.310344827586207,7,0.8448275862068966
10,Ob10.txt,83.05,24,192,59,3.254237288135593,7,0.847457627118644
10,Ob10.txt,83.15,24,192,57,3.3684210526315788,8,0.8771929824561403
10,Ob10.txt,83.25,24,192,56,3.4285714285714284,9,0.8392857142857143
10,Ob10.txt,83.35,24,192,60,3.2,8,0.7666666666666667
10,Ob10.txt,83.45,24,192,61,3.1475409836065573,8,0.819672131147541
10,Ob10.txt,83.55,24,192,61,3.1475409836065573,8,0.7540983606557377
10,Ob10.txt,83.65,24,192,58,3.310344827586207,8,0.8620689655172413
10,Ob10.txt,83.75,24,192,61,3.1475409836065573,10,0.7704918032786885
10,Ob10.txt,83.85,24,192,63,3.0476190476190474,8,0.7777777777777778
10,Ob10.txt,83.95,24,192,65,2.953846153846154,7,0.7384615384615385
10,Ob10.txt,84.05,24,192,62,3.096774193548387,6,0.8870967741935484
10,Ob10.txt,84.15,24,192,64,3.0,6,0.796875
10,Ob10.txt,84.25,24,192,62,3.096774193548387,8,0.7580645161290323
10,Ob10.txt,84.35,24,192,67,2.8656716417910446,6,0.7761194029850746
10,Ob10.txt,84.45,24,192,67,2.8656716417910446,5,0.8507462686567164
10,Ob10.txt,84.55,24,192,65,2.953846153846154,8,0.7230769230769231
10,Ob10.txt,84.65,24,192,68,2.823529411764706,6,0.8382352941176471
10,Ob10.txt,84.75,24,192,65,2.953846153846154,7,0.7692307692307693
10,Ob10.txt,84.85,24,192,66,2.909090909090909,6,0.8484848484848485
10,Ob10.txt,84.95,24,192,59,3.254237288135593,8,0.8135593220338984
10,Ob10.txt,85.05,24,192,60,3.2,7,0.8166666666666667
10,Ob10.txt,85.15,24,192,63,3.0476190476190474,7,0.8095238095238095
10,Ob10.txt,85.25,24,192,67,2.8656716417910446,7,0.8059701492537313
10,Ob10.txt,85.35,24,192,66,2.909090909090909,7,0.7878787878787878
10,Ob10.txt,85.45,24,192,66,2.909090909090909,8,0.7878787878787878
10,Ob10.txt,85.55,24,192,61,3.1475409836065573,9,0.7868852459016393
10,Ob10.txt,85.65,24,192,57,3.3684210526315788,10,0.7543859649122807
10,Ob10.txt,85.75,24,192,63,3.0476190476190474,8,0.8412698412698413
10,Ob10.txt,85.85,24,192,62,3.096774193548387,7,0.7741935483870968
10,Ob10.txt,85.95,24,192,61,3.1475409836065573,7,0.8524590163934426
10,Ob10.txt,86.05,24,192,60,3.2,7,0.7666666666666667
10,Ob10.txt,86.15,24,192,64,3.0,9,0.765625
10,Ob10.txt,86.25,24,192,65,2.953846153846154,8,0.7538461538461538
10,Ob10.txt,86.35,24,192,58,3.310344827586207,7,0.8103448275862069
10,Ob10.txt,86.45,24,192,62,3.096774193548387,8,0.8225806451612904
10,Ob10.txt,86.55,24,192,59,3.254237288135593,7,0.7796610169491526
10,Ob10.txt,86.65,24,192,58,3.310344827586207,7,0.8275862068965517
10,Ob10.txt,86.75,24,192,54,3.555555555555556,8,0.925925925925926
10,Ob10.txt,86.85,24,192,52,3.692307692307693,11,0.8076923076923077
10,Ob10.txt,86.95,24,192,54,3.555555555555556,8,0.8888888888888888
